run,group,backbone,label_set,loss_variant,strategy,epoch,split,loss,ce_img,ce_expr,align,acc_img,acc_expr,macro_f1_img,macro_f1_expr,embed512
cls_gigapath_crop128_metric_gpu_rtx6000_project_v2_11016973,initial,GigaPath,metric,CE+MSE baseline,frozen/default,3,train,0.34742631488599074,0.22505060677679303,0.11816365271806717,0.008424111910594197,0.8177083333333334,0.9145633012820513,,,False
cls_gigapath_crop128_metric_gpu_rtx6000_project_v2_11016973,initial,GigaPath,metric,CE+MSE baseline,frozen/default,3,val,2.5605912403106688,0.9291874639511108,1.626307780456543,0.010191994377970696,0.56,0.5804,0.5526556424958344,0.4252594409158543,False
cls_gigapath_crop128_metric_gpu_rtx6000_project_v2_11016973,initial,GigaPath,metric,CE+MSE baseline,frozen/default,4,train,0.28523833275987553,0.20229326570645356,0.07902561403954259,0.007838905062108563,0.8337339743589743,0.9431089743589743,,,False
cls_gigapath_crop128_metric_gpu_rtx6000_project_v2_11016973,initial,GigaPath,metric,CE+MSE baseline,frozen/default,4,val,2.5885862079620363,0.9514805891036987,1.6321059111595153,0.009999424459040165,0.5328,0.61,0.5635618359750086,0.43661527683887813,False
cls_gigapath_crop128_metric_gpu_rtx6000_project_v2_11016973,initial,GigaPath,metric,CE+MSE baseline,frozen/default,5,train,0.2432403944623776,0.18598279057261655,0.053547237701236435,0.007420731441249164,0.8409455128205128,0.9593349358974359,,,False
cls_gigapath_crop128_metric_gpu_rtx6000_project_v2_11016973,initial,GigaPath,metric,CE+MSE baseline,frozen/default,5,val,2.745159033203125,0.8745357765197754,1.8657237432479858,0.009799018603563308,0.5892,0.598,0.5743695284508082,0.4204487965362329,False
cls_gigapath_crop128_metric_gpu_rtx6000_project_v2_11016973,initial,GigaPath,metric,CE+MSE baseline,frozen/default,6,train,0.21470449451739207,0.1667916200672969,0.04435241098503749,0.007120927449506827,0.8545673076923077,0.9658453525641025,,,False
cls_gigapath_crop128_metric_gpu_rtx6000_project_v2_11016973,initial,GigaPath,metric,CE+MSE baseline,frozen/default,6,val,3.0732143630981446,1.102192934989929,1.9658653602600098,0.010312166430056096,0.492,0.6016,0.5487977670106032,0.42797078716969295,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,1,train,1.1848199650263176,0.41243418924606,0.7662473653849119,0.012276813928157283,0.7380809294871795,0.5775240384615384,,,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,1,val,2.5980710933685303,1.0074798629760742,1.5849842880249023,0.01121391355395317,0.5068,0.4172,0.5118441641470971,0.32698225882298587,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,2,train,0.43905485851260334,0.2089784497824999,0.2254267792480114,0.00929925709258383,0.8362379807692307,0.8462540064102564,,,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,2,val,2.379051701164246,0.8484419759750366,1.5255553671836852,0.010108691945672035,0.6276,0.5408,0.5695620995774722,0.40866882365442553,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,3,train,0.28304883933220154,0.16432905993543756,0.11467095855504084,0.008097641722251398,0.8674879807692307,0.9162660256410257,,,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,3,val,2.426957611465454,0.8457931744098663,1.5763420921325684,0.009644689065217971,0.6344,0.5948,0.5808162253899913,0.4368213018425581,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,4,train,0.2267759014159823,0.1435334965443382,0.0795056416760557,0.007473527192651557,0.8803084935897436,0.9415064102564102,,,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,4,val,2.41415893535614,0.7785734011650085,1.6308773087501527,0.009416452062129974,0.6452,0.6124,0.6069411563661617,0.4359079689142086,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,5,train,0.17796414584303513,0.12109795962579739,0.05334572488806234,0.0070409237434012955,0.8956330128205128,0.9594350961538461,,,False
cls_gigapath_crop64_metric_gpu_devel_project_v2_devel_11016957,initial,GigaPath,metric,CE+MSE baseline,frozen/default,5,val,2.492150140953064,0.6899279347896576,1.7976776124954224,0.009089191932976247,0.7004,0.614,0.6345545993945972,0.4343272971797564,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,1,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,1,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,2,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,2,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,3,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,3,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,4,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,4,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,5,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,5,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,6,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,6,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,7,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,7,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,8,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,8,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,9,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,9,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,10,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,10,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,11,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,11,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,12,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,12,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,13,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,13,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,14,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,14,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,15,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,15,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,16,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,16,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,17,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,17,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,18,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,18,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,19,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,19,val,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,20,train,,,,,,,,,False
contrastive_resnet50_crop64_rtx6000_project_v2_11016975,initial,ResNet50,metric,other,frozen/default,20,val,,,,,,,,,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,1,train,0.9986346824428974,0.49716342579668915,0.5014712584610933,0.0,0.7309695512820513,0.7442908653846154,,,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,1,val,1.5853983058929444,0.7820893141746521,0.8033090000152587,0.0,0.6412,0.7368,0.5925140991970744,0.6643427015595101,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,2,train,0.5928274805251604,0.39650574075774503,0.19632173845401177,0.0,0.7883613782051282,0.9041466346153846,,,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,2,val,1.7163041297912598,0.7484368747234345,0.9678672588348388,0.0,0.6728,0.7556,0.6092710667626874,0.6730316751379893,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,3,train,0.4724826621703612,0.36893849428265524,0.10354416761308527,0.0,0.8042868589743589,0.9512219551282052,,,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,3,val,1.7812748559951783,0.6382945217370987,1.1429803268432617,0.0,0.7336,0.7608,0.6794147152011151,0.6788562057551691,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,4,train,0.40374262869740146,0.34583391970357835,0.057908708607264534,0.0,0.8142027243589743,0.9738581730769231,,,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,4,val,1.9233736461639404,0.6453099122047424,1.2780637292861938,0.0,0.7212,0.7532,0.6627842685281877,0.6672686268472322,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,5,train,0.3494521887161029,0.3148666398647504,0.03458554881403987,0.0,0.8277243589743589,0.9846754807692307,,,False
gigapath_crop128_3class_ce_only_11028639_0,loss_ablation,GigaPath,3-class,CE-only,frozen/default,5,val,1.9737270179748536,0.5933802838563919,1.3803467308044433,0.0,0.7592,0.7488,0.7077686318820774,0.6646245374114649,False
gigapath_crop128_3class_embed512_ce_only_11037673_3,loss_ablation,GigaPath,3-class,CE-only,frozen/default,1,train,0.9696326128756388,0.5085977510286447,0.4610348603186699,0.0,0.7338741987179487,0.7669270833333334,,,True
gigapath_crop128_3class_embed512_ce_only_11037673_3,loss_ablation,GigaPath,3-class,CE-only,frozen/default,1,val,1.4127059600830079,0.5949608704566955,0.8177450958251953,0.0,0.7336,0.7496,0.6815785571502405,0.6746095684649699,True
gigapath_crop128_3class_embed512_ce_only_11037673_3,loss_ablation,GigaPath,3-class,CE-only,frozen/default,2,train,0.569611215343078,0.4026364262144153,0.16697478936746335,0.0,0.7887620192307693,0.9168669871794872,,,True
gigapath_crop128_3class_embed512_ce_only_11037673_3,loss_ablation,GigaPath,3-class,CE-only,frozen/default,2,val,1.6749753776550294,0.6150965126514435,1.0598788564682007,0.0,0.724,0.7568,0.6741402215638166,0.6799283897874071,True
gigapath_crop128_3class_embed512_ce_only_11037673_3,loss_ablation,GigaPath,3-class,CE-only,frozen/default,3,train,0.4478168918345219,0.3552876215380354,0.09252927049051206,0.0,0.8089943910256411,0.9557291666666666,,,True
gigapath_crop128_3class_embed512_ce_only_11037673_3,loss_ablation,GigaPath,3-class,CE-only,frozen/default,3,val,1.8295285242080688,0.5512641224384308,1.2782643985748292,0.0,0.7764,0.758,0.7305677696461368,0.6752305062051094,True
gigapath_crop128_3class_embed512_ce_only_11037673_3,loss_ablation,GigaPath,3-class,CE-only,frozen/default,4,train,0.41055008850227565,0.3452091394469906,0.06534094957766147,0.0,0.8166065705128205,0.9702524038461539,,,True
gigapath_crop128_3class_embed512_ce_only_11037673_3,loss_ablation,GigaPath,3-class,CE-only,frozen/default,4,val,1.9803860998153686,0.6345709098815918,1.3458151872634887,0.0,0.73,0.7532,0.6718681205922193,0.6682114659442665,True
gigapath_crop128_3class_embed512_infonce_l005_11037673_0,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,1,train,1.1254216329409525,0.5085429176688194,0.46059228744930947,3.125728502487525,0.7340745192307693,0.7655248397435898,,,True
gigapath_crop128_3class_embed512_infonce_l005_11037673_0,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,1,val,1.5596884399414062,0.5881429340839386,0.8155033224105835,3.1208436729431153,0.7404,0.748,0.6950605878498745,0.6715362267167667,True
gigapath_crop128_3class_embed512_infonce_l005_11037673_0,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,2,train,0.7127051292321621,0.40187502454202145,0.169599540430145,2.8246112053210917,0.7892628205128205,0.9174679487179487,,,True
gigapath_crop128_3class_embed512_infonce_l005_11037673_0,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,2,val,1.786167108154297,0.5824960878372193,1.049322265434265,3.086974856853485,0.7388,0.7556,0.6892942948343096,0.6827922777176743,True
gigapath_crop128_3class_embed512_infonce_l005_11037673_0,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,3,train,0.5845923973963811,0.35543455978712213,0.09541650164203766,2.6748266105468455,0.8114983974358975,0.9548277243589743,,,True
gigapath_crop128_3class_embed512_infonce_l005_11037673_0,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,3,val,1.9048838413238525,0.5523882674694062,1.2004485176086426,3.040941073703766,0.7756,0.7592,0.7307874129479214,0.6773853133522544,True
gigapath_crop128_3class_embed512_infonce_l005_11037673_0,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,4,train,0.5360716831130095,0.3405811055205189,0.06787833687028466,2.5522447671645727,0.817207532051282,0.96875,,,True
gigapath_crop128_3class_embed512_infonce_l005_11037673_0,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,4,val,2.0213326301574708,0.6228472203731537,1.2467963039398193,3.0337822889328003,0.7312,0.7508,0.6716257102070085,0.6643351519855304,True
gigapath_crop128_3class_embed512_infonce_l010_11037673_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,1,train,1.277129576374323,0.5089264094638519,0.4631513724915492,3.0505179159152203,0.7347756410256411,0.7666266025641025,,,True
gigapath_crop128_3class_embed512_infonce_l010_11037673_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,1,val,1.7138931652069092,0.5963127231121064,0.8116522464752197,3.0592818111419677,0.736,0.748,0.6857868973691739,0.6720997881131354,True
gigapath_crop128_3class_embed512_infonce_l010_11037673_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,2,train,0.8436814351723745,0.4012146442889785,0.17393539258493826,2.6853139148308682,0.7905649038461539,0.9154647435897436,,,True
gigapath_crop128_3class_embed512_infonce_l010_11037673_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,2,val,1.9177686813354493,0.5959286988735198,1.0223487670898437,2.9949119522094727,0.7324,0.7576,0.6853669832369143,0.6862301446766091,True
gigapath_crop128_3class_embed512_infonce_l010_11037673_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,3,train,0.6960995795252995,0.35275962351797485,0.0986680879812831,2.446718625533275,0.8119991987179487,0.953125,,,True
gigapath_crop128_3class_embed512_infonce_l010_11037673_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,3,val,2.0448680801391603,0.5539368348121643,1.194997520828247,2.9593371106147766,0.7708,0.7604,0.726420094397359,0.682493150562426,True
gigapath_crop128_3class_embed512_infonce_l010_11037673_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,4,train,0.6340282795329889,0.33710093029703087,0.07333173841620103,2.235956067076096,0.8203125,0.9683493589743589,,,True
gigapath_crop128_3class_embed512_infonce_l010_11037673_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,4,val,2.1683030685424804,0.6644840565681458,1.2078282377243041,2.959907645606995,0.7164,0.7544,0.6566768648902782,0.6784543375547211,True
gigapath_crop128_3class_embed512_infonce_l020_11037673_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,1,train,1.5670678437902377,0.5098093176881472,0.46564536749456936,2.95806570771413,0.7348758012820513,0.7634214743589743,,,True
gigapath_crop128_3class_embed512_infonce_l020_11037673_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,1,val,1.9889779190063477,0.5838524901866913,0.8096468629837036,2.97739280090332,0.748,0.7484,0.7007669113470311,0.6741256058925501,True
gigapath_crop128_3class_embed512_infonce_l020_11037673_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,2,train,1.075782758112137,0.40047829361775744,0.18182448572359788,2.4673998539264383,0.7893629807692307,0.9150641025641025,,,True
gigapath_crop128_3class_embed512_infonce_l020_11037673_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,2,val,2.1937061126708985,0.5947608380794526,1.0168507738113404,2.9104723989486696,0.7324,0.7576,0.6889818651269503,0.6842861034474015,True
gigapath_crop128_3class_embed512_infonce_l020_11037673_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,3,train,0.8790863496370804,0.3514490505346121,0.10892241335927676,2.093574413504356,0.8162059294871795,0.9502203525641025,,,True
gigapath_crop128_3class_embed512_infonce_l020_11037673_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,3,val,2.3063407665252686,0.5499063450813293,1.181300266647339,2.8756706226348876,0.7728,0.7592,0.7292053348900343,0.6836896732008914,True
gigapath_crop128_3class_embed512_infonce_l020_11037673_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,4,train,0.7794234584539365,0.33645127856960666,0.08456681492493655,1.7920267967841563,0.8208133012820513,0.9655448717948718,,,True
gigapath_crop128_3class_embed512_infonce_l020_11037673_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,4,val,2.4296074378967285,0.6599216172218323,1.197204058456421,2.862408753013611,0.7156,0.7444,0.6583024730355161,0.6696053142347097,True
gigapath_crop128_3class_infonce_l005_11028639_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,1,train,1.1582253829408915,0.49780048683094674,0.503621433646633,3.136069282507285,0.7308693910256411,0.7434895833333334,,,False
gigapath_crop128_3class_infonce_l005_11028639_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,1,val,1.7301419981002808,0.7747871409416198,0.7936989862442017,3.2331175191879273,0.6432,0.7368,0.5938205464504861,0.6635135529121994,False
gigapath_crop128_3class_infonce_l005_11028639_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,2,train,0.7369303397643261,0.3962708968096055,0.2010685790401812,2.791817150054834,0.7894631410256411,0.9026442307692307,,,False
gigapath_crop128_3class_infonce_l005_11028639_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,2,val,1.7855132654190065,0.7102011239051819,0.9118434232711792,3.2693741710662843,0.6912,0.7568,0.6287008204118115,0.6799412990339476,False
gigapath_crop128_3class_infonce_l005_11028639_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,3,train,0.6057302065384693,0.36709100595460487,0.10966716803467044,2.579440619700994,0.8055889423076923,0.9501201923076923,,,False
gigapath_crop128_3class_infonce_l005_11028639_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,3,val,1.856545837020874,0.6254743769168853,1.06823359375,3.2567569211959837,0.7356,0.7548,0.6826976479759498,0.6730270825845984,False
gigapath_crop128_3class_infonce_l005_11028639_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,4,train,0.5288416635340605,0.34398704609618735,0.06486156571787806,2.399860981565255,0.8178084935897436,0.9721554487179487,,,False
gigapath_crop128_3class_infonce_l005_11028639_1,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.05,frozen/default,4,val,1.9523941299438476,0.6427902765750885,1.1487941373825072,3.2161943097114563,0.7172,0.7508,0.659030387758803,0.6777565135722886,False
gigapath_crop128_3class_infonce_l010_11028639_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,1,train,1.3083884561291108,0.49945403076708317,0.5068519156999313,3.020825045995223,0.7308693910256411,0.7415865384615384,,,False
gigapath_crop128_3class_infonce_l010_11028639_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,1,val,1.861579174232483,0.7684249652862549,0.7825501333236694,3.106040733242035,0.6496,0.7356,0.5991530833538751,0.664696136671617,False
gigapath_crop128_3class_infonce_l010_11028639_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,2,train,0.8663320218523344,0.40189315947011495,0.20893372537998053,2.5550512923644138,0.7878605769230769,0.9006410256410257,,,False
gigapath_crop128_3class_infonce_l010_11028639_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,2,val,1.9366025234222413,0.7245355542659759,0.8977583209991455,3.1430865975379945,0.6856,0.752,0.6225833935809972,0.6766361798693569,False
gigapath_crop128_3class_infonce_l010_11028639_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,3,train,0.7132687259178895,0.36996459913177365,0.11849424057305814,2.2480988116600575,0.8060897435897436,0.9468149038461539,,,False
gigapath_crop128_3class_infonce_l010_11028639_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,3,val,1.9721057933807373,0.6033521711826324,1.0535448760986328,3.1520874038696287,0.7432,0.7528,0.6930073025655242,0.6730509124946257,False
gigapath_crop128_3class_infonce_l010_11028639_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,4,train,0.6185551568483695,0.3459172612056136,0.07191405544439569,2.0072383678112273,0.8140024038461539,0.971854967948718,,,False
gigapath_crop128_3class_infonce_l010_11028639_2,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.10,frozen/default,4,val,2.0734146224975585,0.6078457733869552,1.155874061203003,3.0969478404045105,0.7348,0.7492,0.6804308206841402,0.6745881645623615,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,1,train,1.5933327067356844,0.49983513694352066,0.5146026648581028,2.8944744559434743,0.7307692307692307,0.7404847756410257,,,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,1,val,2.09965266456604,0.7200476024627686,0.7764253995895386,3.0158982278823854,0.6828,0.7376,0.6284251174975579,0.6704356334807061,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,2,train,1.0866376301034903,0.4032626293408565,0.2286301497489405,2.2737242113321257,0.7881610576923077,0.8952323717948718,,,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,2,val,2.2051672985076904,0.7111245623588562,0.8893878828048706,3.023274148654938,0.6932,0.7444,0.6300272070891867,0.6651298521430138,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,3,train,0.8816659761927067,0.37003727849477375,0.1371113387748408,1.872586768407088,0.8051883012820513,0.9389022435897436,,,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,3,val,2.2244862369537355,0.5912532500982285,1.031314061164856,3.009594535923004,0.7464,0.7508,0.6940543416402617,0.671841948814972,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,4,train,0.7478064518326368,0.3456558484870654,0.0891628842203854,1.564938560510293,0.8153044871794872,0.9644431089743589,,,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,4,val,2.305451748275757,0.5990289592266083,1.1128188541412354,2.9680196204185485,0.7412,0.7456,0.686535330463685,0.6687147670375165,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,5,train,0.6408533839843212,0.3165291905498657,0.05727225411922122,1.3352596801825058,0.8267227564102564,0.9795673076923077,,,False
gigapath_crop128_3class_infonce_l020_11028639_3,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.20,frozen/default,5,val,2.389709523010254,0.5881621312856674,1.2055987760543823,2.979742998504639,0.7524,0.7456,0.6981122725896274,0.6668671492614983,False
gigapath_crop128_3class_infonce_l050_11028639_4,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.50,frozen/default,1,train,2.4147602117214446,0.509332093434074,0.5391737086555133,2.732508814105621,0.7255608974358975,0.7294671474358975,,,False
gigapath_crop128_3class_infonce_l050_11028639_4,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.50,frozen/default,1,val,2.928173941040039,0.6906603994369507,0.7817944038391114,2.911438315010071,0.6956,0.7256,0.6424311926605505,0.6557252694312287,False
gigapath_crop128_3class_infonce_l050_11028639_4,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.50,frozen/default,2,train,1.6562286126307952,0.4128277664287732,0.2805016884245934,1.9257983160324585,0.7869591346153846,0.870292467948718,,,False
gigapath_crop128_3class_infonce_l050_11028639_4,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.50,frozen/default,2,val,2.9485627304077147,0.6571868958473206,0.8508408765792846,2.88106991147995,0.7088,0.7432,0.6452695869378005,0.667511105049669,False
gigapath_crop128_3class_infonce_l050_11028639_4,loss_ablation,GigaPath,3-class,CE+InfoNCE 0.50,frozen/default,3,train,1.2985252976799622,0.38042129452029866,0.1831887508623111,1.4698305057409482,0.8021834935897436,0.9165665064102564,,,False
